"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from daily flask and in situ (continuous) data. "
" South Pole 0W 90S                                                                         "
"  In situ data is sporadically used only during a limited time period from 1960 to 1963"
"  Outside this period, the record is entirely flask-based"
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 15-Jan-2018 last updated 29-Oct-2018                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1976, 01,   27774, 1976.0410,   330.31,   330.39,     330.05,   330.14,     330.31,   330.39
1976, 02,   27805, 1976.1257,   330.01,   330.36,     329.86,   330.21,     330.01,   330.36
1976, 03,   27834, 1976.2049,   329.91,   330.40,     329.78,   330.27,     329.91,   330.40
1976, 04,   27865, 1976.2896,   329.63,   330.10,     329.88,   330.34,     329.63,   330.10
1976, 05,   27895, 1976.3716,   329.93,   330.30,     330.04,   330.41,     329.93,   330.30
1976, 06,   27926, 1976.4563,   329.98,   330.20,     330.28,   330.50,     329.98,   330.20
1976, 07,   27956, 1976.5383,   330.46,   330.40,     330.65,   330.59,     330.46,   330.40
1976, 08,   27987, 1976.6230,   331.00,   330.63,     331.08,   330.70,     331.00,   330.63
1976, 09,   28018, 1976.7077,   331.38,   330.85,     331.35,   330.82,     331.38,   330.85
1976, 10,   28048, 1976.7896,   331.69,   331.20,     331.43,   330.93,     331.69,   331.20
1976, 11,   28079, 1976.8743,   331.63,   331.29,     331.39,   331.05,     331.63,   331.29
1976, 12,   28109, 1976.9563,   331.43,   331.28,     331.31,   331.16,     331.43,   331.28
1977, 01,   28140, 1977.0411,   331.26,   331.35,     331.20,   331.28,     331.26,   331.35
1977, 02,   28171, 1977.1260,   331.00,   331.34,     331.05,   331.40,     331.00,   331.34
1977, 03,   28199, 1977.2027,   330.85,   331.34,     331.03,   331.52,     330.85,   331.34
1977, 04,   28230, 1977.2877,   331.32,   331.79,     331.19,   331.65,     331.32,   331.79
1977, 05,   28260, 1977.3699,   331.40,   331.77,     331.41,   331.79,     331.40,   331.77
1977, 06,   28291, 1977.4548,   331.62,   331.85,     331.71,   331.93,     331.62,   331.85
1977, 07,   28321, 1977.5370,   332.06,   332.00,     332.14,   332.08,     332.06,   332.00
1977, 08,   28352, 1977.6219,   332.45,   332.08,     332.62,   332.24,     332.45,   332.08
1977, 09,   28383, 1977.7068,   332.86,   332.32,     332.94,   332.40,     332.86,   332.32
1977, 10,   28413, 1977.7890,   333.08,   332.58,     333.06,   332.56,     333.08,   332.58
1977, 11,   28444, 1977.8740,   333.31,   332.97,     333.06,   332.72,     333.31,   332.97
1977, 12,   28474, 1977.9562,   333.18,   333.03,     333.02,   332.87,     333.18,   333.03
1978, 01,   28505, 1978.0411,   332.84,   332.92,     332.94,   333.02,     332.84,   332.92
1978, 02,   28536, 1978.1260,   332.71,   333.06,     332.82,   333.17,     332.71,   333.06
1978, 03,   28564, 1978.2027,   332.83,   333.32,     332.80,   333.30,     332.83,   333.32
1978, 04,   28595, 1978.2877,   332.98,   333.44,     332.96,   333.43,     332.98,   333.44
1978, 05,   28625, 1978.3699,   -99.99,   -99.99,     333.18,   333.55,     333.18,   333.55
1978, 06,   28656, 1978.4548,   333.37,   333.60,     333.45,   333.68,     333.37,   333.60
1978, 07,   28686, 1978.5370,   333.82,   333.77,     333.84,   333.79,     333.82,   333.77
1978, 08,   28717, 1978.6219,   334.28,   333.90,     334.27,   333.89,     334.28,   333.90
1978, 09,   28748, 1978.7068,   334.73,   334.19,     334.53,   333.99,     334.73,   334.19
1978, 10,   28778, 1978.7890,   334.81,   334.31,     334.57,   334.07,     334.81,   334.31
1978, 11,   28809, 1978.8740,   334.58,   334.24,     334.49,   334.15,     334.58,   334.24
1978, 12,   28839, 1978.9562,   334.31,   334.16,     334.38,   334.23,     334.31,   334.16
1979, 01,   28870, 1979.0411,   334.02,   334.10,     334.23,   334.32,     334.02,   334.10
1979, 02,   28901, 1979.1260,   334.03,   334.38,     334.06,   334.41,     334.03,   334.38
1979, 03,   28929, 1979.2027,   333.81,   334.31,     334.01,   334.51,     333.81,   334.31
1979, 04,   28960, 1979.2877,   334.17,   334.64,     334.16,   334.63,     334.17,   334.64
1979, 05,   28990, 1979.3699,   334.34,   334.71,     334.39,   334.76,     334.34,   334.71
1979, 06,   29021, 1979.4548,   334.54,   334.77,     334.69,   334.91,     334.54,   334.77
1979, 07,   29051, 1979.5370,   335.15,   335.10,     335.13,   335.07,     335.15,   335.10
1979, 08,   29082, 1979.6219,   335.71,   335.34,     335.62,   335.24,     335.71,   335.34
1979, 09,   29113, 1979.7068,   335.87,   335.32,     335.95,   335.41,     335.87,   335.32
1979, 10,   29143, 1979.7890,   335.99,   335.49,     336.09,   335.59,     335.99,   335.49
1979, 11,   29174, 1979.8740,   336.37,   336.02,     336.11,   335.77,     336.37,   336.02
1979, 12,   29204, 1979.9562,   336.04,   335.89,     336.09,   335.94,     336.04,   335.89
1980, 01,   29235, 1980.0410,   336.07,   336.15,     336.03,   336.12,     336.07,   336.15
1980, 02,   29266, 1980.1257,   335.75,   336.10,     335.94,   336.30,     335.75,   336.10
1980, 03,   29295, 1980.2049,   -99.99,   -99.99,     335.96,   336.46,     335.96,   336.46
1980, 04,   29326, 1980.2896,   336.10,   336.56,     336.17,   336.63,     336.10,   336.56
1980, 05,   29356, 1980.3716,   336.21,   336.58,     336.42,   336.79,     336.21,   336.58
1980, 06,   29387, 1980.4563,   336.90,   337.12,     336.73,   336.95,     336.90,   337.12
1980, 07,   29417, 1980.5383,   337.45,   337.39,     337.16,   337.10,     337.45,   337.39
1980, 08,   29448, 1980.6230,   337.54,   337.16,     337.63,   337.24,     337.54,   337.16
1980, 09,   29479, 1980.7077,   337.86,   337.32,     337.92,   337.37,     337.86,   337.32
1980, 10,   29509, 1980.7896,   337.89,   337.39,     337.99,   337.49,     337.89,   337.39
1980, 11,   29540, 1980.8743,   337.97,   337.62,     337.95,   337.61,     337.97,   337.62
1980, 12,   29570, 1980.9563,   338.05,   337.90,     337.86,   337.71,     338.05,   337.90
1981, 01,   29601, 1981.0411,   337.76,   337.85,     337.73,   337.81,     337.76,   337.85
1981, 02,   29632, 1981.1260,   337.48,   337.83,     337.55,   337.90,     337.48,   337.83
1981, 03,   29660, 1981.2027,   337.42,   337.92,     337.49,   337.98,     337.42,   337.92
1981, 04,   29691, 1981.2877,   337.52,   338.00,     337.60,   338.07,     337.52,   338.00
1981, 05,   29721, 1981.3699,   337.67,   338.05,     337.77,   338.15,     337.67,   338.05
1981, 06,   29752, 1981.4548,   338.15,   338.38,     338.00,   338.23,     338.15,   338.38
1981, 07,   29782, 1981.5370,   338.42,   338.36,     338.36,   338.30,     338.42,   338.36
1981, 08,   29813, 1981.6219,   338.76,   338.38,     338.77,   338.38,     338.76,   338.38
1981, 09,   29844, 1981.7068,   338.81,   338.26,     339.01,   338.46,     338.81,   338.26
1981, 10,   29874, 1981.7890,   339.14,   338.63,     339.05,   338.55,     339.14,   338.63
1981, 11,   29905, 1981.8740,   338.85,   338.51,     338.98,   338.64,     338.85,   338.51
1981, 12,   29935, 1981.9562,   338.90,   338.75,     338.88,   338.73,     338.90,   338.75
1982, 01,   29966, 1982.0411,   -99.99,   -99.99,     338.74,   338.83,     338.74,   338.83
1982, 02,   29997, 1982.1260,   338.64,   339.00,     338.57,   338.93,     338.64,   339.00
1982, 03,   30025, 1982.2027,   338.38,   338.88,     338.53,   339.03,     338.38,   338.88
1982, 04,   30056, 1982.2877,   338.70,   339.17,     338.66,   339.13,     338.70,   339.17
1982, 05,   30086, 1982.3699,   338.99,   339.36,     338.86,   339.23,     338.99,   339.36
1982, 06,   30117, 1982.4548,   339.18,   339.41,     339.11,   339.34,     339.18,   339.41
1982, 07,   30147, 1982.5370,   339.34,   339.29,     339.50,   339.44,     339.34,   339.29
1982, 08,   30178, 1982.6219,   340.12,   339.74,     339.93,   339.54,     340.12,   339.74
1982, 09,   30209, 1982.7068,   340.30,   339.76,     340.20,   339.65,     340.30,   339.76
1982, 10,   30239, 1982.7890,   340.33,   339.82,     340.27,   339.76,     340.33,   339.82
1982, 11,   30270, 1982.8740,   340.03,   339.69,     340.23,   339.89,     340.03,   339.69
1982, 12,   30300, 1982.9562,   339.96,   339.81,     340.17,   340.02,     339.96,   339.81
1983, 01,   30331, 1983.0411,   339.87,   339.95,     340.09,   340.18,     339.87,   339.95
1983, 02,   30362, 1983.1260,   339.84,   340.19,     340.00,   340.36,     339.84,   340.19
1983, 03,   30390, 1983.2027,   339.85,   340.35,     340.03,   340.53,     339.85,   340.35
1983, 04,   30421, 1983.2877,   340.31,   340.78,     340.26,   340.73,     340.31,   340.78
1983, 05,   30451, 1983.3699,   340.62,   341.00,     340.55,   340.93,     340.62,   341.00
1983, 06,   30482, 1983.4548,   341.00,   341.23,     340.90,   341.12,     341.00,   341.23
1983, 07,   30512, 1983.5370,   341.41,   341.36,     341.36,   341.31,     341.41,   341.36
1983, 08,   30543, 1983.6219,   341.88,   341.50,     341.87,   341.48,     341.88,   341.50
1983, 09,   30574, 1983.7068,   342.32,   341.77,     342.19,   341.65,     342.32,   341.77
1983, 10,   30604, 1983.7890,   342.27,   341.76,     342.30,   341.79,     342.27,   341.76
1983, 11,   30635, 1983.8740,   342.54,   342.19,     342.26,   341.92,     342.54,   342.19
1983, 12,   30665, 1983.9562,   342.35,   342.20,     342.18,   342.03,     342.35,   342.20
1984, 01,   30696, 1984.0410,   342.05,   342.13,     342.05,   342.13,     342.05,   342.13
1984, 02,   30727, 1984.1257,   -99.99,   -99.99,     341.87,   342.22,     341.87,   342.22
1984, 03,   30756, 1984.2049,   341.72,   342.22,     341.80,   342.30,     341.72,   342.22
1984, 04,   30787, 1984.2896,   341.84,   342.31,     341.91,   342.38,     341.84,   342.31
1984, 05,   30817, 1984.3716,   341.87,   342.24,     342.09,   342.46,     341.87,   342.24
1984, 06,   30848, 1984.4563,   342.02,   342.25,     342.33,   342.55,     342.02,   342.25
1984, 07,   30878, 1984.5383,   342.80,   342.75,     342.69,   342.63,     342.80,   342.75
1984, 08,   30909, 1984.6230,   343.19,   342.81,     343.10,   342.72,     343.19,   342.81
1984, 09,   30940, 1984.7077,   343.45,   342.90,     343.35,   342.80,     343.45,   342.90
1984, 10,   30970, 1984.7896,   343.49,   342.98,     343.39,   342.88,     343.49,   342.98
1984, 11,   31001, 1984.8743,   343.32,   342.98,     343.30,   342.96,     343.32,   342.98
1984, 12,   31031, 1984.9563,   343.16,   343.00,     343.19,   343.04,     343.16,   343.00
1985, 01,   31062, 1985.0411,   343.01,   343.10,     343.05,   343.13,     343.01,   343.10
1985, 02,   31093, 1985.1260,   342.82,   343.18,     342.87,   343.23,     342.82,   343.18
1985, 03,   31121, 1985.2027,   342.72,   343.22,     342.83,   343.33,     342.72,   343.22
1985, 04,   31152, 1985.2877,   342.76,   343.24,     342.98,   343.46,     342.76,   343.24
1985, 05,   31182, 1985.3699,   343.12,   343.50,     343.21,   343.59,     343.12,   343.50
1985, 06,   31213, 1985.4548,   343.45,   343.68,     343.51,   343.73,     343.45,   343.68
1985, 07,   31243, 1985.5370,   343.93,   343.88,     343.94,   343.88,     343.93,   343.88
1985, 08,   31274, 1985.6219,   344.52,   344.14,     344.41,   344.03,     344.52,   344.14
1985, 09,   31305, 1985.7068,   344.86,   344.31,     344.73,   344.18,     344.86,   344.31
1985, 10,   31335, 1985.7890,   344.94,   344.43,     344.83,   344.32,     344.94,   344.43
1985, 11,   31366, 1985.8740,   344.79,   344.44,     344.80,   344.45,     344.79,   344.44
1985, 12,   31396, 1985.9562,   344.65,   344.49,     344.74,   344.58,     344.65,   344.49
1986, 01,   31427, 1986.0411,   344.63,   344.71,     344.63,   344.71,     344.63,   344.71
1986, 02,   31458, 1986.1260,   344.57,   344.92,     344.48,   344.84,     344.57,   344.92
1986, 03,   31486, 1986.2027,   344.50,   345.01,     344.44,   344.95,     344.50,   345.01
1986, 04,   31517, 1986.2877,   344.62,   345.10,     344.59,   345.06,     344.62,   345.10
1986, 05,   31547, 1986.3699,   344.69,   345.07,     344.79,   345.17,     344.69,   345.07
1986, 06,   31578, 1986.4548,   345.02,   345.25,     345.05,   345.28,     345.02,   345.25
1986, 07,   31608, 1986.5370,   345.55,   345.49,     345.44,   345.38,     345.55,   345.49
1986, 08,   31639, 1986.6219,   345.93,   345.55,     345.88,   345.49,     345.93,   345.55
1986, 09,   31670, 1986.7068,   346.18,   345.63,     346.15,   345.60,     346.18,   345.63
1986, 10,   31700, 1986.7890,   346.15,   345.64,     346.21,   345.70,     346.15,   345.64
1986, 11,   31731, 1986.8740,   346.17,   345.82,     346.16,   345.82,     346.17,   345.82
1986, 12,   31761, 1986.9562,   346.05,   345.89,     346.09,   345.94,     346.05,   345.89
1987, 01,   31792, 1987.0411,   345.89,   345.98,     345.98,   346.07,     345.89,   345.98
1987, 02,   31823, 1987.1260,   345.79,   346.14,     345.86,   346.22,     345.79,   346.14
1987, 03,   31851, 1987.2027,   345.74,   346.25,     345.86,   346.36,     345.74,   346.25
1987, 04,   31882, 1987.2877,   346.11,   346.58,     346.05,   346.53,     346.11,   346.58
1987, 05,   31912, 1987.3699,   346.20,   346.59,     346.32,   346.70,     346.20,   346.59
1987, 06,   31943, 1987.4548,   346.61,   346.84,     346.66,   346.89,     346.61,   346.84
1987, 07,   31973, 1987.5370,   347.20,   347.14,     347.13,   347.07,     347.20,   347.14
1987, 08,   32004, 1987.6219,   347.63,   347.24,     347.65,   347.27,     347.63,   347.24
1987, 09,   32035, 1987.7068,   348.07,   347.52,     348.01,   347.46,     348.07,   347.52
1987, 10,   32065, 1987.7890,   348.09,   347.58,     348.16,   347.65,     348.09,   347.58
1987, 11,   32096, 1987.8740,   348.18,   347.84,     348.18,   347.83,     348.18,   347.84
1987, 12,   32126, 1987.9562,   348.33,   348.18,     348.16,   348.01,     348.33,   348.18
1988, 01,   32157, 1988.0410,   348.29,   348.37,     348.09,   348.17,     348.29,   348.37
1988, 02,   32188, 1988.1257,   348.06,   348.42,     347.97,   348.33,     348.06,   348.42
1988, 03,   32217, 1988.2049,   347.87,   348.38,     347.97,   348.47,     347.87,   348.38
1988, 04,   32248, 1988.2896,   348.20,   348.68,     348.14,   348.62,     348.20,   348.68
1988, 05,   32278, 1988.3716,   348.33,   348.71,     348.37,   348.75,     348.33,   348.71
1988, 06,   32309, 1988.4563,   348.59,   348.82,     348.67,   348.89,     348.59,   348.82
1988, 07,   32339, 1988.5383,   349.07,   349.01,     349.09,   349.02,     349.07,   349.01
1988, 08,   32370, 1988.6230,   349.58,   349.19,     349.55,   349.16,     349.58,   349.19
1988, 09,   32401, 1988.7077,   349.74,   349.19,     349.85,   349.30,     349.74,   349.19
1988, 10,   32431, 1988.7896,   349.88,   349.37,     349.94,   349.43,     349.88,   349.37
1988, 11,   32462, 1988.8743,   349.85,   349.50,     349.92,   349.57,     349.85,   349.50
1988, 12,   32492, 1988.9563,   349.83,   349.68,     349.86,   349.71,     349.83,   349.68
1989, 01,   32523, 1989.0411,   349.81,   349.90,     349.76,   349.84,     349.81,   349.90
1989, 02,   32554, 1989.1260,   349.76,   350.12,     349.61,   349.98,     349.76,   350.12
1989, 03,   32582, 1989.2027,   349.65,   350.16,     349.59,   350.09,     349.65,   350.16
1989, 04,   32613, 1989.2877,   349.73,   350.21,     349.73,   350.21,     349.73,   350.21
1989, 05,   32643, 1989.3699,   349.92,   350.31,     349.94,   350.32,     349.92,   350.31
1989, 06,   32674, 1989.4548,   350.18,   350.41,     350.20,   350.43,     350.18,   350.41
1989, 07,   32704, 1989.5370,   350.60,   350.54,     350.59,   350.53,     350.60,   350.54
1989, 08,   32735, 1989.6219,   351.12,   350.74,     351.02,   350.62,     351.12,   350.74
1989, 09,   32766, 1989.7068,   351.36,   350.81,     351.27,   350.72,     351.36,   350.81
1989, 10,   32796, 1989.7890,   351.30,   350.78,     351.32,   350.81,     351.30,   350.78
1989, 11,   32827, 1989.8740,   351.32,   350.97,     351.24,   350.90,     351.32,   350.97
1989, 12,   32857, 1989.9562,   350.99,   350.84,     351.14,   350.99,     350.99,   350.84
1990, 01,   32888, 1990.0411,   350.78,   350.87,     351.01,   351.10,     350.78,   350.87
1990, 02,   32919, 1990.1260,   350.52,   350.88,     350.85,   351.22,     350.52,   350.88
1990, 03,   32947, 1990.2027,   350.63,   351.14,     350.82,   351.33,     350.63,   351.14
1990, 04,   32978, 1990.2877,   350.89,   351.38,     350.99,   351.47,     350.89,   351.38
1990, 05,   33008, 1990.3699,   351.36,   351.75,     351.22,   351.61,     351.36,   351.75
1990, 06,   33039, 1990.4548,   351.59,   351.82,     351.52,   351.75,     351.59,   351.82
1990, 07,   33069, 1990.5370,   352.06,   352.00,     351.94,   351.88,     352.06,   352.00
1990, 08,   33100, 1990.6219,   352.55,   352.16,     352.41,   352.01,     352.55,   352.16
1990, 09,   33131, 1990.7068,   352.75,   352.19,     352.70,   352.14,     352.75,   352.19
1990, 10,   33161, 1990.7890,   352.56,   352.05,     352.77,   352.26,     352.56,   352.05
1990, 11,   33192, 1990.8740,   352.83,   352.48,     352.73,   352.38,     352.83,   352.48
1990, 12,   33222, 1990.9562,   352.63,   352.47,     352.64,   352.49,     352.63,   352.47
1991, 01,   33253, 1991.0411,   -99.99,   -99.99,     352.51,   352.60,     352.51,   352.60
1991, 02,   33284, 1991.1260,   352.34,   352.70,     352.34,   352.71,     352.34,   352.70
1991, 03,   33312, 1991.2027,   352.27,   352.78,     352.30,   352.81,     352.27,   352.78
1991, 04,   33343, 1991.2877,   352.44,   352.92,     352.43,   352.91,     352.44,   352.92
1991, 05,   33373, 1991.3699,   352.54,   352.92,     352.63,   353.01,     352.54,   352.92
1991, 06,   33404, 1991.4548,   352.96,   353.19,     352.88,   353.11,     352.96,   353.19
1991, 07,   33434, 1991.5370,   353.40,   353.35,     353.26,   353.20,     353.40,   353.35
1991, 08,   33465, 1991.6219,   353.67,   353.29,     353.69,   353.30,     353.67,   353.29
1991, 09,   33496, 1991.7068,   354.08,   353.52,     353.94,   353.39,     354.08,   353.52
1991, 10,   33526, 1991.7890,   353.88,   353.36,     353.99,   353.47,     353.88,   353.36
1991, 11,   33557, 1991.8740,   353.94,   353.59,     353.91,   353.56,     353.94,   353.59
1991, 12,   33587, 1991.9562,   353.78,   353.63,     353.81,   353.65,     353.78,   353.63
1992, 01,   33618, 1992.0410,   353.57,   353.65,     353.66,   353.75,     353.57,   353.65
1992, 02,   33649, 1992.1257,   353.44,   353.80,     353.49,   353.85,     353.44,   353.80
1992, 03,   33678, 1992.2049,   353.18,   353.69,     353.44,   353.95,     353.18,   353.69
1992, 04,   33709, 1992.2896,   353.39,   353.87,     353.58,   354.06,     353.39,   353.87
1992, 05,   33739, 1992.3716,   353.73,   354.12,     353.79,   354.17,     353.73,   354.12
1992, 06,   33770, 1992.4563,   354.00,   354.23,     354.06,   354.28,     354.00,   354.23
1992, 07,   33800, 1992.5383,   354.60,   354.55,     354.45,   354.39,     354.60,   354.55
1992, 08,   33831, 1992.6230,   354.94,   354.55,     354.88,   354.48,     354.94,   354.55
1992, 09,   33862, 1992.7077,   355.24,   354.69,     355.13,   354.57,     355.24,   354.69
1992, 10,   33892, 1992.7896,   355.35,   354.83,     355.16,   354.64,     355.35,   354.83
1992, 11,   33923, 1992.8743,   355.10,   354.75,     355.05,   354.70,     355.10,   354.75
1992, 12,   33953, 1992.9563,   354.88,   354.72,     354.91,   354.76,     354.88,   354.72
1993, 01,   33984, 1993.0411,   354.73,   354.81,     354.72,   354.81,     354.73,   354.81
1993, 02,   34015, 1993.1260,   354.49,   354.86,     354.49,   354.86,     354.49,   354.86
1993, 03,   34043, 1993.2027,   354.22,   354.73,     354.39,   354.90,     354.22,   354.73
1993, 04,   34074, 1993.2877,   354.42,   354.91,     354.48,   354.96,     354.42,   354.91
1993, 05,   34104, 1993.3699,   354.49,   354.88,     354.64,   355.03,     354.49,   354.88
1993, 06,   34135, 1993.4548,   354.84,   355.07,     354.87,   355.10,     354.84,   355.07
1993, 07,   34165, 1993.5370,   355.20,   355.15,     355.24,   355.18,     355.20,   355.15
1993, 08,   34196, 1993.6219,   355.69,   355.30,     355.66,   355.26,     355.69,   355.30
1993, 09,   34227, 1993.7068,   356.03,   355.47,     355.91,   355.35,     356.03,   355.47
1993, 10,   34257, 1993.7890,   356.05,   355.52,     355.96,   355.44,     356.05,   355.52
1993, 11,   34288, 1993.8740,   356.01,   355.65,     355.88,   355.53,     356.01,   355.65
1993, 12,   34318, 1993.9562,   355.69,   355.53,     355.78,   355.62,     355.69,   355.53
1994, 01,   34349, 1994.0411,   355.50,   355.58,     355.64,   355.73,     355.50,   355.58
1994, 02,   34380, 1994.1260,   355.49,   355.85,     355.47,   355.84,     355.49,   355.85
1994, 03,   34408, 1994.2027,   355.50,   356.02,     355.44,   355.95,     355.50,   356.02
1994, 04,   34439, 1994.2877,   355.63,   356.12,     355.60,   356.08,     355.63,   356.12
1994, 05,   34469, 1994.3699,   355.69,   356.08,     355.83,   356.22,     355.69,   356.08
1994, 06,   34500, 1994.4548,   355.99,   356.22,     356.14,   356.37,     355.99,   356.22
1994, 07,   34530, 1994.5370,   356.46,   356.41,     356.59,   356.53,     356.46,   356.41
1994, 08,   34561, 1994.6219,   357.11,   356.71,     357.10,   356.70,     357.11,   356.71
1994, 09,   34592, 1994.7068,   357.61,   357.04,     357.44,   356.88,     357.61,   357.04
1994, 10,   34622, 1994.7890,   357.52,   357.00,     357.57,   357.05,     357.52,   357.00
1994, 11,   34653, 1994.8740,   357.70,   357.35,     357.57,   357.22,     357.70,   357.35
1994, 12,   34683, 1994.9562,   357.52,   357.37,     357.53,   357.38,     357.52,   357.37
1995, 01,   34714, 1995.0411,   357.45,   357.54,     357.45,   357.54,     357.45,   357.54
1995, 02,   34745, 1995.1260,   357.36,   357.72,     357.32,   357.69,     357.36,   357.72
1995, 03,   34773, 1995.2027,   357.36,   357.87,     357.32,   357.83,     357.36,   357.87
1995, 04,   34804, 1995.2877,   357.63,   358.12,     357.49,   357.98,     357.63,   358.12
1995, 05,   34834, 1995.3699,   357.81,   358.20,     357.73,   358.12,     357.81,   358.20
1995, 06,   34865, 1995.4548,   357.95,   358.18,     358.03,   358.26,     357.95,   358.18
1995, 07,   34895, 1995.5370,   358.34,   358.28,     358.47,   358.41,     358.34,   358.28
1995, 08,   34926, 1995.6219,   358.74,   358.35,     358.96,   358.56,     358.74,   358.35
1995, 09,   34957, 1995.7068,   359.14,   358.58,     359.29,   358.72,     359.14,   358.58
1995, 10,   34987, 1995.7890,   359.28,   358.76,     359.41,   358.89,     359.28,   358.76
1995, 11,   35018, 1995.8740,   359.43,   359.07,     359.41,   359.06,     359.43,   359.07
1995, 12,   35048, 1995.9562,   359.47,   359.31,     359.37,   359.22,     359.47,   359.31
1996, 01,   35079, 1996.0410,   359.36,   359.44,     359.29,   359.38,     359.36,   359.44
1996, 02,   35110, 1996.1257,   359.31,   359.67,     359.15,   359.52,     359.31,   359.67
1996, 03,   35139, 1996.2049,   359.25,   359.77,     359.13,   359.64,     359.25,   359.77
1996, 04,   35170, 1996.2896,   359.36,   359.84,     359.28,   359.76,     359.36,   359.84
1996, 05,   35200, 1996.3716,   359.40,   359.79,     359.48,   359.87,     359.40,   359.79
1996, 06,   35231, 1996.4563,   359.71,   359.94,     359.74,   359.96,     359.71,   359.94
1996, 07,   35261, 1996.5383,   360.16,   360.10,     360.12,   360.05,     360.16,   360.10
1996, 08,   35292, 1996.6230,   360.52,   360.12,     360.54,   360.14,     360.52,   360.12
1996, 09,   35323, 1996.7077,   360.69,   360.13,     360.80,   360.23,     360.69,   360.13
1996, 10,   35353, 1996.7896,   360.69,   360.17,     360.84,   360.32,     360.69,   360.17
1996, 11,   35384, 1996.8743,   360.73,   360.38,     360.76,   360.41,     360.73,   360.38
1996, 12,   35414, 1996.9563,   360.71,   360.55,     360.66,   360.50,     360.71,   360.55
1997, 01,   35445, 1997.0411,   360.55,   360.64,     360.51,   360.60,     360.55,   360.64
1997, 02,   35476, 1997.1260,   360.46,   360.82,     360.32,   360.69,     360.46,   360.82
1997, 03,   35504, 1997.2027,   360.32,   360.83,     360.25,   360.77,     360.32,   360.83
1997, 04,   35535, 1997.2877,   360.47,   360.96,     360.38,   360.87,     360.47,   360.96
1997, 05,   35565, 1997.3699,   360.58,   360.97,     360.57,   360.96,     360.58,   360.97
1997, 06,   35596, 1997.4548,   360.90,   361.14,     360.83,   361.07,     360.90,   361.14
1997, 07,   35626, 1997.5370,   361.24,   361.19,     361.24,   361.18,     361.24,   361.19
1997, 08,   35657, 1997.6219,   361.52,   361.13,     361.72,   361.32,     361.52,   361.13
1997, 09,   35688, 1997.7068,   361.94,   361.38,     362.05,   361.48,     361.94,   361.38
1997, 10,   35718, 1997.7890,   362.00,   361.47,     362.18,   361.66,     362.00,   361.47
1997, 11,   35749, 1997.8740,   362.11,   361.76,     362.22,   361.87,     362.11,   361.76
1997, 12,   35779, 1997.9562,   362.15,   361.99,     362.25,   362.10,     362.15,   361.99
1998, 01,   35810, 1998.0411,   362.11,   362.19,     362.26,   362.35,     362.11,   362.19
1998, 02,   35841, 1998.1260,   362.30,   362.67,     362.24,   362.61,     362.30,   362.67
